NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM.22R1.B2	     -9.8544	     29.3739	     -4.0124	      1.4425	     -4.0124	     -1.4425	     -9.8544	    -29.3739	     31.1121	     -3.7462	     23.8065	    -24.6719	     29.1638	     20.2294	  -1019.8151	  -2143.4382	  -1019.8151	   2143.4382	  -1337.9554	    429.6883	  -2340.6332	  -1039.3482	   6142.3446	   6171.2213	  20470.9626	 -10663.8044	   6142.3446	  -6171.2213	   4910.5652	    799.2714	  20470.9626	  10663.8044	  -2340.6332	   1039.3482	  -3680.7079	   -878.4510	  -2620.5408	  -5397.5583	   4910.5652	   -799.2714	      0.0409	      0.0018	      0.0409	     -0.0018	     -0.0972	      0.0150	      0.0018	     -0.0086	      0.0140	      0.0008	      0.0140	     -0.0008	      0.0018	      0.0086	     -0.0151	     -0.0337	      0.8612	      9.0014	    -17.5029	     60.9127	      1.6929	      0.0272	     -7.8804	      0.1586	     -7.8804	     -0.1586	    -17.5029	    -60.9127	      0.8612	     -9.0014	      9.9150	    -10.8146	     -5.4870	      2.5409	    -44.7255	     18.9281	    -44.7255	    -18.9281	     -5.4870	     -2.5409	
BPM.23R1.B2	      8.7523	     28.3838	     -1.2750	     -0.2208	     -1.2750	      0.2208	      8.7523	    -28.3838	      4.2527	     34.0443	      6.9591	    -23.5527	    -14.1213	     25.0529	  -2304.4353	    309.3302	  -2304.4353	   -309.3302	    676.9894	  -1247.6134	   -246.7806	     -8.3330	   6683.0427	  -3669.8533	  22591.5036	  -3131.6407	   6683.0427	   3669.8533	    -96.1912	  -3829.2104	  22591.5036	   3131.6407	   -246.7806	      8.3330	   1961.6127	  -2636.1052	   4284.7452	  -4371.5504	    -96.1912	   3829.2104	      0.0353	     -0.0207	      0.0353	      0.0207	      0.0004	     -0.0984	     -0.0006	     -0.0086	      0.0120	     -0.0071	      0.0120	      0.0071	     -0.0006	      0.0086	      0.0312	     -0.0195	      5.9129	      3.2524	    -26.7850	     59.4762	      0.9006	     -0.4175	     -4.0462	     -6.6717	     -4.0462	      6.6717	    -26.7850	    -59.4762	      5.9129	     -3.2524	      1.6088	     13.2284	      2.4327	      4.5269	    -46.2532	     11.6667	    -46.2532	    -11.6667	      2.4327	     -4.5269	
BPM.24R1.B2	     18.5908	     23.6456	    -13.0951	      5.0249	    -13.0951	     -5.0249	     18.5908	    -23.6456	    -28.7947	    -23.1540	     25.0789	      0.2197	     25.4069	    -12.7788	  -1573.3525	   1951.2075	  -1573.3525	  -1951.2075	   1226.6216	    210.6797	   4052.4960	   1889.0191	   2349.3942	  -6399.4345	  -5903.8977	 -21581.7501	   2349.3942	   6399.4345	  -2428.0645	   3170.7429	  -5903.8977	  21581.7501	   4052.4960	  -1889.0191	   1255.8119	   3180.6988	  -2961.9457	  -5430.4946	  -2428.0645	  -3170.7429	      0.0249	     -0.0326	      0.0249	      0.0326	      0.0903	     -0.0389	     -0.0072	      0.0050	      0.0085	     -0.0111	      0.0085	      0.0111	     -0.0072	     -0.0050	     -0.0252	      0.0268	      2.6611	    -12.4503	     31.2027	     54.6169	     -1.4442	      1.4984	      3.1315	     -6.6403	      3.1315	      6.6403	     31.2027	    -54.6169	      2.6611	     12.4503	    -15.4258	     -2.2640	      3.5912	     -2.8488	    -21.9275	     41.7988	    -21.9275	    -41.7988	      3.5912	      2.8488	
BPM.25R1.B2	     30.6996	     -2.7573	    -10.5532	     -8.3888	    -10.5532	      8.3888	     30.6996	      2.7573	     31.6259	     18.4601	     13.3473	     19.8371	    -21.2600	     18.3254	   2442.7971	    647.5883	   2442.7971	   -647.5883	   -594.6981	  -1078.8913	    379.6860	  -4434.3826	  -6894.9959	    624.3441	  -4155.0862	 -21910.3670	  -6894.9959	   -624.3441	   3683.9425	   1122.3287	  -4155.0862	  21910.3670	    379.6860	   4434.3826	   1454.8232	  -3126.5318	  -1384.0047	   5954.5736	   3683.9425	  -1122.3287	     -0.0142	     -0.0384	     -0.0142	      0.0384	     -0.0849	      0.0495	     -0.0003	      0.0087	     -0.0049	     -0.0131	     -0.0049	      0.0131	     -0.0003	     -0.0087	      0.0193	     -0.0313	    -12.3161	      2.2650	     29.0925	     55.4543	      1.8725	      0.8689	      4.7509	      5.8585	      4.7509	     -5.8585	     29.0925	    -55.4543	    -12.3161	     -2.2650	      8.4599	     13.3075	     -3.9208	     -2.1966	    -23.5665	     40.8361	    -23.5665	    -40.8361	     -3.9208	      2.1966	
BPM.26R1.B2	     23.0462	    -16.0284	     11.3265	     -9.2326	     11.3265	      9.2326	     23.0462	     16.0284	    -34.4322	     -9.0052	      2.9230	     24.0886	    -19.7754	    -19.5948	  -1257.4433	  -2048.8927	  -1257.4433	   2048.8927	  -1001.9988	    654.0650	  -3571.6476	  -2619.0191	   5467.1701	   4542.1233	  20492.4777	  -8882.6829	   5467.1701	  -4542.1233	   2904.9456	  -2634.4370	  20492.4777	   8882.6829	  -3571.6476	   2619.0191	  -1924.3476	   2848.2852	  -4926.2478	  -3699.9208	   2904.9456	   2634.4370	     -0.0409	     -0.0018	     -0.0409	      0.0018	      0.0972	     -0.0150	     -0.0018	      0.0085	     -0.0140	     -0.0006	     -0.0140	      0.0006	     -0.0018	     -0.0085	      0.0150	      0.0336	      4.0027	     12.4995	    -11.6824	     60.5259	      2.0911	      0.1610	     -5.1251	     -4.5323	     -5.1251	      4.5323	    -11.6824	    -60.5259	      4.0027	    -12.4995	      4.4801	    -14.4453	     -1.7910	      4.2449	    -43.8807	     17.0904	    -43.8807	    -17.0904	     -1.7910	     -4.2449	
BPM.27R1.B2	     19.8007	    -26.5847	     17.2880	      1.9309	     17.2880	     -1.9309	     19.8007	     26.5847	     10.1607	    -31.4443	    -32.3055	     12.1145	     10.3540	    -33.1014	  -2570.9379	    129.1510	  -2570.9379	   -129.1510	     62.5130	  -1243.6080	  -6115.0098	   1641.9103	   8268.7048	  -2447.5621	  22362.6813	  -3936.2590	   8268.7048	   2447.5621	   3668.6240	  -3219.6495	  22362.6813	   3936.2590	  -6115.0098	  -1641.9103	  -1220.5029	  -3117.8622	   5773.8755	  -1882.4614	   3668.6240	   3219.6495	     -0.0353	      0.0208	     -0.0353	     -0.0208	     -0.0004	      0.0983	      0.0006	      0.0088	     -0.0121	      0.0069	     -0.0121	     -0.0069	      0.0006	     -0.0088	     -0.0313	      0.0195	     14.8451	      4.1736	    -19.9058	     56.3604	      2.0933	     -1.9046	      4.7710	     -7.0314	      4.7710	      7.0314	    -19.9058	    -56.3604	     14.8451	     -4.1736	     11.4790	     12.7327	     -0.6137	      5.2543	    -46.6819	     10.9621	    -46.6819	    -10.9621	     -0.6137	     -5.2543	
BPM.28R1.B2	    -30.0157	     -4.3046	      4.4014	     -1.5345	      4.4014	      1.5345	    -30.0157	      4.3046	     27.6164	     10.6283	    -21.2246	    -25.6672	    -27.6305	     21.3929	  -1689.2575	   1919.7603	  -1689.2575	  -1919.7603	   1306.1414	    407.1524	   1614.0394	    871.3438	   4398.7121	  -8821.6919	  -8002.0927	 -21927.5904	   4398.7121	   8821.6919	  -4565.2784	    344.2582	  -8002.0927	  21927.5904	   1614.0394	   -871.3438	  -2719.5494	   2169.0587	   -331.4701	  -5934.1335	  -4565.2784	   -344.2582	     -0.0249	      0.0325	     -0.0249	     -0.0325	     -0.0903	      0.0389	      0.0072	     -0.0050	     -0.0086	      0.0110	     -0.0086	     -0.0110	      0.0072	      0.0050	      0.0252	     -0.0270	      3.4366	     -8.7347	     26.1909	     56.3051	     -0.9907	      1.4050	     -3.6070	     -7.0737	     -3.6070	      7.0737	     26.1909	    -56.3051	      3.4366	      8.7347	    -11.6920	     -8.2322	      6.0575	      0.4197	    -21.5014	     43.4274	    -21.5014	    -43.4274	      6.0575	     -0.4197	
BPM.29R1.B2	    -19.9042	     21.3821	      3.8832	      3.4751	      3.8832	     -3.4751	    -19.9042	    -21.3821	    -29.4758	     -5.8260	      8.3673	    -32.9739	     22.1061	    -27.5039	   2473.6110	    677.3335	   2473.6110	   -677.3335	   -526.6021	  -1263.4409	    175.2493	  -1921.4547	  -9756.8575	   -156.4301	  -6227.6208	 -22551.6159	  -9756.8575	    156.4301	   2121.7938	   4155.7530	  -6227.6208	  22551.6159	    175.2493	   1921.4547	   3386.0896	    453.1474	  -3658.6899	   4773.1889	   2121.7938	  -4155.7530	      0.0142	      0.0384	      0.0142	     -0.0384	      0.0849	     -0.0496	      0.0003	     -0.0087	      0.0047	      0.0132	      0.0047	     -0.0132	      0.0003	      0.0087	     -0.0193	      0.0314	     -9.5631	      0.4314	     23.8523	     57.6603	      1.6540	      0.5169	      7.6161	      0.0792	      7.6161	     -0.0792	     23.8523	    -57.6603	     -9.5631	     -0.4314	      1.6773	     13.9488	     -2.0970	     -5.7271	    -23.2120	     42.5975	    -23.2120	    -42.5975	     -2.0970	      5.7271	
BPM.30R1.B2	     -9.8541	     29.3694	     -4.0085	      1.4438	     -4.0085	     -1.4438	     -9.8541	    -29.3694	     31.1145	     -3.7850	     23.8019	    -24.6740	     29.1773	     20.2129	  -1242.1006	  -2383.0782	  -1242.1006	   2383.0782	  -1298.6393	    545.3087	  -1487.3825	  -1276.7820	   6569.1688	   6937.5462	  20630.4464	 -11004.9506	   6569.1688	  -6937.5462	   4628.6756	    647.5520	  20630.4464	  11004.9506	  -1487.3825	   1276.7820	  -3256.2039	  -1139.4506	  -2790.1328	  -5316.4492	   4628.6756	   -647.5520	      0.0409	      0.0019	      0.0409	     -0.0019	     -0.0972	      0.0151	      0.0018	     -0.0086	      0.0140	      0.0008	      0.0140	     -0.0008	      0.0018	      0.0086	     -0.0151	     -0.0337	      0.8610	      9.0008	    -17.4878	     60.9129	      1.6930	      0.0314	     -7.8826	      0.1678	     -7.8826	     -0.1678	    -17.4878	    -60.9129	      0.8610	     -9.0008	      9.8968	    -10.8312	     -5.4928	      2.5335	    -44.7229	     18.9466	    -44.7229	    -18.9466	     -5.4928	     -2.5335	
BPM.31R1.B2	      3.2389	     30.8106	     -3.9617	     -1.5709	     -3.9617	      1.5709	      3.2389	    -30.8106	      3.4663	     31.1506	     31.9013	    -12.5513	    -11.1944	     33.6824	  -2682.1940	    166.5407	  -2682.1940	   -166.5407	    464.8303	  -1329.4820	  -1939.5096	    288.8510	   9008.1957	  -3183.7892	  22939.4256	  -4527.8446	   9008.1957	   3183.7892	   3518.9385	  -3075.6338	  22939.4256	   4527.8446	  -1939.5096	   -288.8510	   2414.0767	  -2463.8960	   5660.9407	  -2000.7704	   3518.9385	   3075.6338	      0.0353	     -0.0207	      0.0353	      0.0207	      0.0004	     -0.0984	     -0.0006	     -0.0087	      0.0121	     -0.0069	      0.0121	      0.0069	     -0.0006	      0.0087	      0.0313	     -0.0196	      8.0600	      4.0994	    -26.2535	     57.6788	      1.3048	     -1.0794	     -2.2696	     -7.5512	     -2.2696	      7.5512	    -26.2535	    -57.6788	      8.0600	     -4.0994	      3.5475	     14.2374	     -0.8068	      5.9946	    -47.0225	     12.1643	    -47.0225	    -12.1643	     -0.8068	     -5.9946	
BPM.32R1.B2	     19.1227	     29.6612	    -16.1064	      5.0462	    -16.1064	     -5.0462	     19.1227	    -29.6612	    -25.8601	    -22.5897	     22.5900	     27.3542	     27.8337	    -21.5969	  -1892.8244	   1979.4578	  -1892.8244	  -1979.4578	   1273.6850	     22.8013	   6064.2477	   2472.5369	   3909.6130	  -7395.4761	  -7018.2425	 -21662.2098	   3909.6130	   7395.4761	  -4970.4281	    343.4076	  -7018.2425	  21662.2098	   6064.2477	  -2472.5369	    961.8172	   3139.7305	   -292.0161	  -6128.0496	  -4970.4281	   -343.4076	      0.0249	     -0.0326	      0.0249	      0.0326	      0.0903	     -0.0390	     -0.0073	      0.0050	      0.0086	     -0.0110	      0.0086	      0.0110	     -0.0073	     -0.0050	     -0.0252	      0.0269	      3.3869	    -14.6450	     30.1617	     53.0547	     -1.7013	      2.2293	      4.8290	     -7.6740	      4.8290	      7.6740	     30.1617	    -53.0547	      3.3869	     14.6450	    -17.5399	     -1.6964	      5.2589	      0.2906	    -22.0721	     42.6910	    -22.0721	    -42.6910	      5.2589	     -0.2906	
BPM.33R1.B2	     35.9535	      0.2017	    -12.0966	    -10.9650	    -12.0966	     10.9650	     35.9535	     -0.2017	     28.6499	     18.3564	    -10.4177	     33.1933	    -21.5550	     27.4337	   2611.4406	    930.2695	   2611.4406	   -930.2695	   -774.5404	   -992.3100	    243.6258	  -6489.4292	  -8492.2208	   -420.8886	  -5346.3137	 -22044.3329	  -8492.2208	    420.8886	   1914.9531	   4514.2229	  -5346.3137	  22044.3329	    243.6258	   6489.4292	   1644.2782	  -2869.8996	  -3898.0214	   4650.4076	   1914.9531	  -4514.2229	     -0.0142	     -0.0384	     -0.0142	      0.0384	     -0.0848	      0.0497	     -0.0003	      0.0088	     -0.0047	     -0.0132	     -0.0047	      0.0132	     -0.0003	     -0.0088	      0.0193	     -0.0314	    -14.6200	      2.4576	     28.1736	     53.8199	      2.6493	      0.8752	      4.8963	      7.8306	      4.8963	     -7.8306	     28.1736	    -53.8199	    -14.6200	     -2.4576	     10.3042	     14.5012	     -1.6860	     -4.9622	    -23.6998	     41.7497	    -23.6998	    -41.7497	     -1.6860	      4.9622	
BPM.34R1.B2	     29.0731	    -15.9456	     14.2315	    -10.0100	     14.2315	     10.0100	     29.0731	     15.9456	    -31.5485	     -9.8125	    -24.3394	     24.4524	    -28.8723	    -19.2167	  -1172.8117	  -2369.5643	  -1172.8117	   2369.5643	   -913.6296	    833.2302	  -5417.2292	  -3625.3939	   5906.5580	   6407.4342	  20409.0864	 -10066.4874	   5906.5580	  -6407.4342	   4848.5872	    669.3524	  20409.0864	  10066.4874	  -5417.2292	   3625.3939	  -2038.8234	   2563.3085	  -2689.7416	  -5446.6041	   4848.5872	   -669.3524	     -0.0409	     -0.0018	     -0.0409	      0.0018	      0.0971	     -0.0152	     -0.0018	      0.0086	     -0.0140	     -0.0008	     -0.0140	      0.0008	     -0.0018	     -0.0086	      0.0150	      0.0337	      4.4311	     14.7718	    -11.3989	     58.6721	      2.8296	     -0.0803	     -5.5049	     -6.4783	     -5.5049	      6.4783	    -11.3989	    -58.6721	      4.4311	    -14.7718	      4.2339	    -16.6193	     -4.7640	      2.3004	    -44.5595	     17.7084	    -44.5595	    -17.7084	     -4.7640	     -2.3004	
BPM.33L2.B2	     19.8140	    -26.5824	     17.2902	      1.9304	     17.2902	     -1.9304	     19.8140	     26.5824	     10.1358	    -31.4462	    -32.3015	     12.1263	     10.3174	    -33.1134	  -2641.5230	    109.5045	  -2641.5230	   -109.5045	     -6.0991	  -1236.5777	  -6286.3194	   1721.5176	   8254.0958	  -2795.1158	  22456.2747	  -3686.0222	   8254.0958	   2795.1158	   3680.4660	  -3226.8091	  22456.2747	   3686.0222	  -6286.3194	  -1721.5176	  -1453.3583	  -2934.5802	   5775.0642	  -1883.9090	   3680.4660	   3226.8091	     -0.0353	      0.0208	     -0.0353	     -0.0208	     -0.0003	      0.0983	      0.0006	      0.0088	     -0.0121	      0.0069	     -0.0121	     -0.0069	      0.0006	     -0.0088	     -0.0313	      0.0195	     14.8433	      4.1818	    -19.9139	     56.3549	      2.0949	     -1.9037	      4.7710	     -7.0347	      4.7710	      7.0347	    -19.9139	    -56.3549	     14.8433	     -4.1818	     11.4954	     12.7252	     -0.6133	      5.2548	    -46.6813	     10.9551	    -46.6813	    -10.9551	     -0.6133	     -5.2548	
BPM.32L2.B2	    -30.0080	     -4.3258	      4.4011	     -1.5321	      4.4011	      1.5321	    -30.0080	      4.3258	     27.6377	     10.5855	    -21.2477	    -25.6474	    -27.5733	     21.4672	  -1753.0786	   1955.1439	  -1753.0786	  -1955.1439	   1297.9102	    338.5436	   1797.9190	    908.3389	   4147.7571	  -9058.2229	  -7747.2563	 -22065.9735	   4147.7571	   9058.2229	  -4579.2178	    338.2248	  -7747.2563	  22065.9735	   1797.9190	   -908.3389	  -2464.9416	   2021.8977	   -345.0982	  -5934.7614	  -4579.2178	   -338.2248	     -0.0249	      0.0325	     -0.0249	     -0.0325	     -0.0903	      0.0390	      0.0072	     -0.0050	     -0.0086	      0.0110	     -0.0086	     -0.0110	      0.0072	      0.0050	      0.0251	     -0.0270	      3.4446	     -8.7276	     26.1570	     56.3262	     -0.9936	      1.4031	     -3.6068	     -7.0720	     -3.6068	      7.0720	     26.1570	    -56.3262	      3.4446	      8.7276	    -11.7070	     -8.2126	      6.0573	      0.4239	    -21.5273	     43.4129	    -21.5273	    -43.4129	      6.0573	     -0.4239	
BPM.31L2.B2	    -20.5849	     22.2595	      3.5365	      3.0356	      3.5365	     -3.0356	    -20.5849	    -22.2595	    -28.9837	     -5.9882	      9.0687	    -32.0472	     21.7157	    -27.3780	   2516.4515	    750.4921	   2516.4515	   -750.4921	   -563.3010	  -1217.3244	    207.9157	  -2003.5800	  -9962.0097	    116.8415	  -6034.3077	 -22594.5479	  -9962.0097	   -116.8415	   1948.2673	   4157.9158	  -6034.3077	  22594.5479	    207.9157	   2003.5800	   3165.7261	    377.1994	  -3695.5178	   4656.6064	   1948.2673	  -4157.9158	      0.0141	      0.0384	      0.0141	     -0.0384	      0.0848	     -0.0499	      0.0003	     -0.0087	      0.0047	      0.0132	      0.0047	     -0.0132	      0.0003	      0.0087	     -0.0193	      0.0315	     -9.3796	      0.2522	     23.9791	     57.2872	      1.6475	      0.4918	      7.9386	      0.0623	      7.9386	     -0.0623	     23.9791	    -57.2872	     -9.3796	     -0.2522	      1.6427	     14.2059	     -1.9845	     -5.7387	    -23.1753	     42.5560	    -23.1753	    -42.5560	     -1.9845	      5.7387	
BPM.30L2.B2	    -10.0285	     30.4668	     -3.4920	      1.2271	     -3.4920	     -1.2271	    -10.0285	    -30.4668	     30.6951	     -3.4564	     23.9775	    -23.5216	     29.0144	     19.8446	  -1224.5694	  -2463.5953	  -1224.5694	   2463.5953	  -1251.2968	    579.1473	  -1535.8276	  -1351.1471	   6912.6716	   6891.3873	  20720.1099	 -10808.0054	   6912.6716	  -6891.3873	   4535.6765	    790.1729	  20720.1099	  10808.0054	  -1535.8276	   1351.1471	  -3053.7380	  -1025.8902	  -2667.2473	  -5304.2720	   4535.6765	   -790.1729	      0.0409	      0.0019	      0.0409	     -0.0019	     -0.0972	      0.0152	      0.0018	     -0.0086	      0.0140	      0.0008	      0.0140	     -0.0008	      0.0018	      0.0086	     -0.0151	     -0.0337	      0.6697	      8.8338	    -17.1701	     60.6966	      1.6788	      0.0096	     -8.2026	      0.2166	     -8.2026	     -0.2166	    -17.1701	    -60.6966	      0.6697	     -8.8338	     10.1288	    -10.9568	     -5.5142	      2.4256	    -44.6732	     18.9249	    -44.6732	    -18.9249	     -5.5142	     -2.4256	
BPM.29L2.B2	      9.0344	     29.4552	     -0.7447	     -0.0412	     -0.7447	      0.0412	      9.0344	    -29.4552	      3.9442	     33.6238	      6.6255	    -22.4394	    -13.7743	     24.8110	  -2688.0650	    368.4079	  -2688.0650	   -368.4079	    507.0719	  -1282.2138	     63.5729	   -866.6001	   7696.9728	  -4052.2996	  22857.4636	  -3201.9701	   7696.9728	   4052.2996	   -324.0534	  -3532.2209	  22857.4636	   3201.9701	     63.5729	    866.6001	   1851.4128	  -2007.6429	   4203.4970	  -4371.7219	   -324.0534	   3532.2209	      0.0353	     -0.0207	      0.0353	      0.0207	      0.0003	     -0.0984	     -0.0006	     -0.0086	      0.0121	     -0.0071	      0.0121	      0.0071	     -0.0006	      0.0086	      0.0312	     -0.0196	      5.6734	      3.3196	    -26.4637	     59.2897	      0.8795	     -0.4210	     -4.1728	     -6.9700	     -4.1728	      6.9700	    -26.4637	    -59.2897	      5.6734	     -3.3196	      1.5930	     13.4930	      2.3255	      4.4939	    -46.2103	     11.6344	    -46.2103	    -11.6344	      2.3255	     -4.4939	
